lon,lat,ROUTE_NUMBER,DELAY,Current_Stop,From,Destination,Direction,Current_Time,Current_Day,Current_Hour,Current_Minutes,Current_Seconds
21.249126,48.983379,Os 8528 ,360,Prešov,Košice,Lipany,21,1614968764142,5,19,26,4
21.20295,49.04477,Os 8528 ,300,Veľký Šariš,Košice,Lipany,21,1614969364274,5,19,36,4
21.249126,48.983379,Os 8555 ,300,Prešov,Prešov,Kysak,29,1614970114525,5,19,48,34
21.67319,48.89062,Os 9131 ,0,Vranov nad Topľou,Prešov,Humenné,12,1614970159498,5,19,49,19
21.22393,48.85288,R 609 TATRAN,120,Kysak,Bratislava hlavná stanica,Košice,20,1614970354578,5,19,52,34
21.71184,48.63306,REX 1911 ,300,Trebišov,Košice,Humenné,15,1614970474602,5,19,54,34
21.22393,48.85288,Os 8530 ,240,Kysak,Košice,Lipany,21,1614970669695,5,19,57,49
21.75188,48.85705,Os 9131 ,0,Nižný Hrabovec,Prešov,Humenné,12,1614970714682,5,19,58,34
21.75188,48.85705,Os 9132 ,0,Nižný Hrabovec,Humenné,Prešov,3,1614970834758,5,20,0,34
21.89858,48.75074,REX 1911 ,0,Michalovce,Košice,Humenné,15,1614971555078,5,20,12,35
21.82483,48.86766,Os 9131 ,0,Strážske,Prešov,Humenné,12,1614971555078,5,20,12,35
21.249126,48.983379,Os 8530 ,300,Prešov,Košice,Lipany,21,1614972140212,5,20,22,20
21.249126,48.983379,Os 8530 ,300,Prešov,Košice,Lipany,21,1614972155224,5,20,22,35
20.52637,49.25529,Os 8331 ,0,Podolínec,Poprad-Tatry,Stará Ľubovňa,2,1614972425301,5,20,27,5
20.52637,49.25529,Os 8331 ,0,Podolínec,Poprad-Tatry,Stará Ľubovňa,2,1614972440329,5,20,27,20
21.40544,49.04906,Os 9132 ,0,Lipníky,Humenné,Prešov,3,1614973776077,5,20,49,36
21.42887,48.67311,Os 8834 ,240,Ruskov,Čierna nad Tisou,Košice,25,1614976146837,5,21,29,6
21.40544,49.04906,Os 9135 ,60,Lipníky,Prešov,Humenné,12,1614976326901,5,21,32,6
21.40544,49.04906,Os 9135 ,60,Lipníky,Prešov,Humenné,12,1614976341901,5,21,32,21
20.56151,48.95041,RR 766 TATRAN,180,Spišská Nová Ves,Košice,Poprad-Tatry,9,1614976566981,5,21,36,6
21.22393,48.85288,Os 7834 ,300,Kysak,Košice,Spišská Nová Ves,55,1614977362234,5,21,49,22
21.241086,48.873332,Os 8533 ,0,Ličartovce,Lipany,Košice,18,1614978037407,5,22,0,37
21.22393,48.85288,Os 8533 ,300,Kysak,Lipany,Košice,18,1614978637664,5,22,10,37
21.22393,48.85288,Os 8533 ,300,Kysak,Lipany,Košice,18,1614978652670,5,22,10,52
21.89858,48.75074,R 614 TATRAN ZEMPLÍN,0,Michalovce,Humenné,Bratislava hlavná stanica,54,1614979117823,5,22,18,37
21.82483,48.86766,Os 9135 ,0,Strážske,Prešov,Humenné,12,1614979657935,5,22,27,37
21.00288,48.60123,R 815 GEMERAN,960,Moldava nad Bodvou,Bratislava hlavná stanica,Košice,20,1614979687956,5,22,28,7
20.56151,48.95041,R 613 TATRAN,120,Spišská Nová Ves,Bratislava hlavná stanica,Košice,20,1614982238468,5,23,10,38
21.26872,48.72291,R 614 TATRAN ZEMPLÍN,0,Košice,Humenné,Bratislava hlavná stanica,54,1614983183727,5,23,26,23
20.56151,48.95041,Os 7873 ,120,Spišská Nová Ves,Svit,Margecany,61,1614983198728,5,23,26,38
20.56151,48.95041,Os 7873 ,120,Spišská Nová Ves,Svit,Margecany,61,1614983213729,5,23,26,53
22.05519,48.95489,Os 9482 ,0,Dlhé nad Cirochou,Stakčín,Humenné,5,1614983484134,5,23,31,24
21.32044,49.04386,Os 9284 ,0,Kapušany pri Prešove,Bardejov,Prešov,16,1614983858935,5,23,37,38
21.32044,49.04386,Os 9284 ,720,Kapušany pri Prešove,Bardejov,Prešov,16,1614985224255,6,0,0,24
21.22393,48.85288,R 614 TATRAN ZEMPLÍN,360,Kysak,Humenné,Bratislava hlavná stanica,54,1614985494355,6,0,4,54
21.40544,49.04906,Os 9183 ,780,Lipníky,Prešov,Vranov nad Topľou,60,1614985719418,6,0,8,39
21.26712,49.01659,Os 9284 ,840,Šarišské Lúky,Bardejov,Prešov,16,1614985719418,6,0,8,39
21.26712,49.01659,Os 9284 ,840,Šarišské Lúky,Bardejov,Prešov,16,1614985734440,6,0,8,54
21.6262,48.52172,Os 8881 ,60,Michaľany,Košice,Čierna nad Tisou,8,1614986064532,6,0,14,24
21.6262,48.52172,Os 8881 ,60,Michaľany,Košice,Čierna nad Tisou,8,1614986094528,6,0,14,54
21.22393,48.85288,R 610 TATRAN,360,Kysak,Košice,Bratislava hlavná stanica,23,1614950218876,5,14,16,58
21.27623,48.67927,Os 6420 ,180,Barca,Košice,Moldava nad Bodvou mesto,35,1614950398923,5,14,19,58
20.94725,48.85834,Os 7420 ,0,Gelnica,Margecany,Nálepkovo,14,1614950428926,5,14,20,28
21.249126,48.983379,Os 8518 ,240,Prešov,Košice,Lipany,21,1614950503938,5,14,21,43
21.90506,49.26186,Os 8920 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1,1614950533974,5,14,22,13
21.90506,49.26186,Os 8920 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1,1614950548949,5,14,22,28
21.20295,49.04477,Os 8521 ,0,Veľký Šariš,Lipany,Košice,18,1614951164177,5,14,32,44
21.245198,48.911472,REX 1937 ,180,Drienovská Nová Ves,Prešov,Košice,40,1614951404283,5,14,36,44
21.990302,48.933803,Os 9423 ,0,Kamenica nad Cirochou,Humenné,Stakčín,6,1614952319490,5,14,51,59
21.95465,49.05145,Os 8923 ,0,Koškovce,Humenné,Medzilaborce mesto,13,1614952844685,5,15,0,44
21.01324,48.89469,Os 7823 ,0,Margecany,Poprad-Tatry,Košice,17,1614952994700,5,15,3,14
21.22393,48.85288,SC 240 Pendolino Košičan,360,Kysak,Košice,Čadca št. hr.,62,1614953865018,5,15,17,45
21.22393,48.85288,REX 1760 ,300,Kysak,Košice,Poprad-Tatry,9,1614954166151,5,15,22,46
21.22393,48.85288,Os 7823 ,0,Kysak,Poprad-Tatry,Košice,17,1614954346236,5,15,25,46
20.56151,48.95041,Os 7825 ,180,Spišská Nová Ves,Žilina,Košice,57,1614954406230,5,15,26,46
21.67169,48.57716,Os 9022 ,300,Úpor,Humenné,Michaľany,65,1614955275530,5,15,41,15
21.67169,48.57716,Os 9022 ,360,Úpor,Humenné,Michaľany,65,1614955305546,5,15,41,45
21.94706,48.96574,Os 8925 ,360,Udavské,Humenné,Medzilaborce,52,1614955545632,5,15,45,45
21.82483,48.86766,Os 9124 ,0,Strážske,Humenné,Prešov,3,1614955951738,5,15,52,31
21.95465,49.05145,Os 8925 ,0,Koškovce,Humenné,Medzilaborce,52,1614956100782,5,15,55,0
21.87001,48.65181,Os 9322 ,360,Hatalov,Veľké Kapušany,Bánovce nad Ondavou,37,1614956115784,5,15,55,15
22.05519,48.95489,Os 9425 ,0,Dlhé nad Cirochou,Humenné,Stakčín,6,1614956520854,5,16,2,0
20.95992,49.15203,Os 8520 ,0,Lipany,Košice,Čirč,71,1614956565921,5,16,2,45
21.22393,48.85288,Os 8523 ,240,Kysak,Lipany,Košice,18,1614957210980,5,16,13,30
20.88621,48.92171,Os 7822 ,60,Krompachy,Košice,Poprad-Tatry,9,1614957226017,5,16,13,46
21.83458,48.67913,REX 1905 ,840,Bánovce nad Ondavou,Košice,Humenné,15,1614957346035,5,16,15,46
21.82483,48.86766,REX 1905 ,120,Strážske,Košice,Humenné,15,1614958051262,5,16,27,31
21.24601,48.7958,Os 8523 ,780,Kostoľany nad Hornádom,Lipany,Košice,18,1614958186294,5,16,29,46
21.90506,49.26186,Os 8925 ,420,Medzilaborce,Humenné,Medzilaborce,52,1614958291309,5,16,31,31
21.22393,48.85288,REX 1939 ,180,Kysak,Prešov,Košice,40,1614958651503,5,16,37,31
20.88621,48.92171,RJ 1003 RegioJet,4980,Krompachy,Čadca št. hr.,Košice,58,1614958786488,5,16,39,46
20.56151,48.95041,Os 7822 ,60,Spišská Nová Ves,Košice,Poprad-Tatry,9,1614958906539,5,16,41,46
21.06858,48.58645,Os 6424 ,360,Čečejovce,Košice,Moldava nad Bodvou mesto,35,1614959146591,5,16,45,46
21.83458,48.67913,REX 1907 ,600,Bánovce nad Ondavou,Košice,Humenné,15,1614959371666,5,16,49,31
21.83458,48.67913,REX 1907 ,600,Bánovce nad Ondavou,Košice,Humenné,15,1614959386679,5,16,49,46
21.89858,48.75074,REX 1907 ,60,Michalovce,Košice,Humenné,15,1614959476718,5,16,51,16
21.990302,48.933803,Os 9427 ,0,Kamenica nad Cirochou,Humenné,Stakčín,6,1614959521726,5,16,52,1
21.29588,48.67004,REX 1965 ,780,Krásna nad Hornádom,Košice,Čierna nad Tisou,8,1614959566727,5,16,52,46
21.82483,48.86766,REX 1907 ,0,Strážske,Košice,Humenné,15,1614959971893,5,16,59,31
21.241086,48.873332,Os 8525 ,60,Ličartovce,Lipany,Košice,18,1614960046864,5,17,0,46
20.56151,48.95041,R 612 TATRAN,480,Spišská Nová Ves,Košice,Bratislava hlavná stanica,23,1614960181912,5,17,3,1
22.05519,48.95489,Os 9427 ,0,Dlhé nad Cirochou,Humenné,Stakčín,6,1614960181912,5,17,3,1
20.56151,48.95041,R 612 TATRAN,480,Spišská Nová Ves,Košice,Bratislava hlavná stanica,23,1614960196898,5,17,3,16
21.22393,48.85288,Os 8525 ,300,Kysak,Lipany,Košice,18,1614960752003,5,17,12,32
21.0886,49.10324,Os 8527 ,0,Sabinov,Lipany,Košice,18,1614961187113,5,17,19,47
21.42887,48.67311,Os 8826 ,360,Ruskov,Čierna nad Tisou,Košice,25,1614961892299,5,17,31,32
21.20295,49.04477,Os 8527 ,0,Veľký Šariš,Lipany,Košice,18,1614961982359,5,17,33,2
20.85111,49.26941,Os 8529 ,0,Plaveč,Čirč,Košice,68,1614961982359,5,17,33,2
20.85111,49.26941,Os 8529 ,0,Plaveč,Čirč,Košice,68,1614962012350,5,17,33,32
21.20295,49.04477,Os 8524 ,180,Veľký Šariš,Košice,Lipany,21,1614962072328,5,17,34,32
21.249126,48.983379,Os 8527 ,180,Prešov,Lipany,Košice,18,1614962687468,5,17,44,47
21.67319,48.89062,Os 9127 ,0,Vranov nad Topľou,Prešov,Humenné,12,1614962942573,5,17,49,2
21.91384,48.39032,REX 1965 ,540,Veľký Horeš,Košice,Čierna nad Tisou,8,1614963182586,5,17,53,2
21.87001,48.65181,Os 9326 ,360,Hatalov,Veľké Kapušany,Bánovce nad Ondavou,37,1614963287695,5,17,54,47
21.22393,48.85288,Os 8526 ,240,Kysak,Košice,Lipany,21,1614963452662,5,17,57,32
21.75188,48.85705,Os 9127 ,0,Nižný Hrabovec,Prešov,Humenné,12,1614963482662,5,17,58,2
21.75188,48.85705,Os 9127 ,0,Nižný Hrabovec,Prešov,Humenné,12,1614963497712,5,17,58,17
22.05519,48.95489,Os 9429 ,0,Dlhé nad Cirochou,Humenné,Stakčín,6,1614963767797,5,18,2,47
21.241086,48.873332,Os 8527 ,60,Ličartovce,Lipany,Košice,18,1614963932807,5,18,5,32
21.83458,48.67913,REX 1914 ,300,Bánovce nad Ondavou,Humenné,Košice,10,1614964007805,5,18,6,47
20.95992,49.15203,Os 8529 ,0,Lipany,Čirč,Košice,68,1614964142810,5,18,9,2
21.22393,48.85288,Os 8527 ,420,Kysak,Lipany,Košice,18,1614964472937,5,18,14,32
21.90506,49.26186,Os 8928 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1,1614964893064,5,18,21,33
20.56151,48.95041,Os 7831 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,17,1614965133095,5,18,25,33
21.01324,48.89469,RR 764 TATRAN,720,Margecany,Košice,Trenčín,49,1614965928351,5,18,38,48
21.00288,48.60123,Os 6428 ,180,Moldava nad Bodvou,Košice,Moldava nad Bodvou mesto,35,1614967893872,5,19,11,33
21.26712,49.01659,Os 9128 ,0,Šarišské Lúky,Humenné,Prešov,3,1614967908873,5,19,11,48
21.32044,49.04386,Os 9228 ,0,Kapušany pri Prešove,Bardejov,Prešov,16,1614968674080,5,19,24,34
21.22393,48.85288,R 609 TATRAN,120,Kysak,Bratislava hlavná stanica,Košice,20,1614970369668,5,19,52,49
21.71184,48.63306,REX 1911 ,300,Trebišov,Košice,Humenné,15,1614970489667,5,19,54,49
21.22393,48.85288,Os 8530 ,240,Kysak,Košice,Lipany,21,1614970654666,5,19,57,34
21.75188,48.85705,Os 9131 ,0,Nižný Hrabovec,Prešov,Humenné,12,1614970684677,5,19,58,4
21.241086,48.873332,Os 8555 ,300,Ličartovce,Prešov,Kysak,29,1614971104850,5,20,5,4
21.241086,48.873332,Os 8555 ,300,Ličartovce,Prešov,Kysak,29,1614971119845,5,20,5,19
21.83458,48.67913,EN 442 Slovakia,360,Bánovce nad Ondavou,Humenné,Žilina,50,1614971314925,5,20,8,34
21.6262,48.52172,Os 8831 ,0,Michaľany,Košice,Čierna nad Tisou,8,1614971435007,5,20,10,35
21.83458,48.67913,REX 1911 ,660,Bánovce nad Ondavou,Košice,Humenné,15,1614971525013,5,20,12,5
21.83458,48.67913,REX 1911 ,660,Bánovce nad Ondavou,Košice,Humenné,15,1614971540999,5,20,12,20
21.82483,48.86766,Os 9131 ,0,Strážske,Prešov,Humenné,12,1614971570044,5,20,12,50
20.88565,48.82017,Os 7454 ,0,Prakovce,Margecany,Dobšinská Ľadová Jaskyňa,64,1614973551006,5,20,45,51
21.95465,49.05145,Os 8935 ,0,Koškovce,Humenné,Medzilaborce,52,1614974496600,5,21,1,36
21.249126,48.983379,Os 8533 ,180,Prešov,Lipany,Košice,18,1614975126531,5,21,12,6
22.172956,48.983733,Os 9435 ,0,Snina,Humenné,Stakčín,6,1614975666633,5,21,21,6
21.249126,48.983379,RR 15711 ŠARIŠAN,780,Prešov,Bratislava hlavná stanica,Humenné,30,1614976536973,5,21,35,36
21.01324,48.89469,R 611 TATRAN,240,Margecany,Bratislava hlavná stanica,Košice,20,1614976882085,5,21,41,22
21.42887,48.67311,Os 8835 ,180,Ruskov,Košice,Čierna nad Tisou,8,1614977002115,5,21,43,22
21.241086,48.873332,Os 8554 ,240,Ličartovce,Kysak,Prešov,56,1614978277496,5,22,4,37
21.241086,48.873332,Os 8554 ,240,Ličartovce,Kysak,Prešov,56,1614978292541,5,22,4,52
21.83458,48.67913,REX 1913 ,420,Bánovce nad Ondavou,Košice,Humenné,15,1614978532613,5,22,8,52
21.01324,48.89469,Os 7834 ,240,Margecany,Košice,Spišská Nová Ves,55,1614978652670,5,22,10,52
21.22393,48.85288,EN 442 Slovakia,240,Kysak,Humenné,Žilina,50,1614978877746,5,22,14,37
21.75188,48.85705,Os 9135 ,0,Nižný Hrabovec,Prešov,Humenné,12,1614979117823,5,22,18,37
21.06858,48.58645,R 800 GEMERAN POĽANA,0,Čečejovce,Prešov,Bratislava-Nové Mesto,53,1614979777972,5,22,29,37
20.471821,49.184593,Os 8387 ,0,Spišská Belá zastávka,Poprad-Tatry,Stará Ľubovňa,2,1614980858206,5,22,47,38
20.56151,48.95041,EN 442 Slovakia,240,Spišská Nová Ves,Humenné,Žilina,50,1614981473312,5,22,57,53
20.52637,49.25529,Os 8386 ,300,Podolínec,Stará Ľubovňa,Poprad-Tatry,22,1614981683352,5,23,1,23
20.56151,48.95041,R 613 TATRAN,120,Spišská Nová Ves,Bratislava hlavná stanica,Košice,20,1614982253455,5,23,10,53
20.88565,48.82017,Os 7436 ,0,Prakovce,Margecany,Nálepkovo,14,1614982508516,5,23,15,8
22.05519,48.95489,Os 9482 ,0,Dlhé nad Cirochou,Stakčín,Humenné,5,1614983468815,5,23,31,8
21.32044,49.04386,Os 9284 ,720,Kapušany pri Prešove,Bardejov,Prešov,16,1614985209254,6,0,0,9
21.32044,49.04386,Os 9183 ,960,Kapušany pri Prešove,Prešov,Vranov nad Topľou,60,1614985374323,6,0,2,54
21.57934,48.58169,Os 8881 ,180,Kuzmice,Košice,Čierna nad Tisou,8,1614985764437,6,0,9,24
21.31413,49.14945,Os 9283 ,600,Raslavice,Prešov,Bardejov,4,1614985854441,6,0,10,54
21.6262,48.52172,Os 8881 ,60,Michaľany,Košice,Čierna nad Tisou,8,1614986079507,6,0,14,39
21.89858,48.75074,REX 15915 ,0,Michalovce,Košice,Humenné,15,1614986769742,6,0,26,9
21.01324,48.89469,Os 7821 ,60,Margecany,Poprad-Tatry,Košice,17,1614949483715,5,14,4,43
21.241086,48.873332,Os 8519 ,180,Ličartovce,Lipany,Košice,18,1614949483715,5,14,4,43
21.241086,48.873332,Os 8518 ,240,Ličartovce,Košice,Lipany,21,1614949603726,5,14,6,43
21.241086,48.873332,Os 8518 ,240,Ličartovce,Košice,Lipany,21,1614949618725,5,14,6,58
21.67319,48.89062,Os 9120 ,0,Vranov nad Topľou,Humenné,Prešov,3,1614949963843,5,14,12,43
21.83458,48.67913,Os 9321 ,360,Bánovce nad Ondavou,Bánovce nad Ondavou,Veľké Kapušany,32,1614950563950,5,14,22,43
21.24837,48.63143,Os 6420 ,180,Haniska pri Košiciach,Košice,Moldava nad Bodvou mesto,35,1614950819047,5,14,26,59
21.92383,48.63202,Os 9321 ,300,Budkovce,Bánovce nad Ondavou,Veľké Kapušany,32,1614951404283,5,14,36,44
20.68005,49.30834,Os 8319 ,0,Stará Ľubovňa,Poprad-Tatry,Plaveč,70,1614952154477,5,14,49,14
21.94706,48.96574,Os 8923 ,0,Udavské,Humenné,Medzilaborce mesto,13,1614952184493,5,14,49,44
21.32044,49.04386,Os 9123 ,0,Kapušany pri Prešove,Prešov,Humenné,12,1614952844685,5,15,0,44
22.05519,48.95489,Os 9422 ,0,Dlhé nad Cirochou,Stakčín,Humenné,5,1614952844685,5,15,0,44
20.72323,48.8055,Os 7420 ,60,Švedlár,Margecany,Nálepkovo,14,1614952874627,5,15,1,14
21.22393,48.85288,REX 1760 ,300,Kysak,Košice,Poprad-Tatry,9,1614954150155,5,15,22,30
20.56151,48.95041,Os 7825 ,180,Spišská Nová Ves,Žilina,Košice,57,1614954377245,5,15,26,17
21.42887,48.67311,Os 8822 ,60,Ruskov,Čierna nad Tisou,Košice,25,1614954377245,5,15,26,17
21.01324,48.89469,REX 1760 ,300,Margecany,Košice,Poprad-Tatry,9,1614955050675,5,15,37,30
21.82483,48.86766,REX 1912 ,0,Strážske,Humenné,Košice,10,1614955260654,5,15,41,0
21.82483,48.86766,REX 1912 ,0,Strážske,Humenné,Košice,10,1614955275530,5,15,41,15
21.22393,48.85288,Os 7822 ,360,Kysak,Košice,Poprad-Tatry,9,1614955275530,5,15,41,15
21.67169,48.57716,Os 9022 ,360,Úpor,Humenné,Michaľany,65,1614955290563,5,15,41,30
21.94706,48.96574,Os 8925 ,360,Udavské,Humenné,Medzilaborce,52,1614955530715,5,15,45,30
20.56151,48.95041,Os 7820 ,60,Spišská Nová Ves,Košice,Poprad-Tatry,9,1614955695666,5,15,48,15
21.90506,49.26186,Os 8923 ,0,Medzilaborce,Humenné,Medzilaborce mesto,13,1614955770728,5,15,49,30
21.22393,48.85288,Os 8522 ,240,Kysak,Košice,Lipany,21,1614956295842,5,15,58,15
21.75188,48.85705,Os 9123 ,0,Nižný Hrabovec,Prešov,Humenné,12,1614956370810,5,15,59,30
21.75188,48.85705,Os 9123 ,0,Nižný Hrabovec,Prešov,Humenné,12,1614956385822,5,15,59,45
21.01324,48.89469,Os 7822 ,0,Margecany,Košice,Poprad-Tatry,9,1614956415818,5,16,0,15
21.75188,48.85705,Os 9124 ,0,Nižný Hrabovec,Humenné,Prešov,3,1614956415818,5,16,0,15
21.241086,48.873332,Os 8522 ,240,Ličartovce,Košice,Lipany,21,1614956790902,5,16,6,30
20.56151,48.95041,REX 1760 ,300,Spišská Nová Ves,Košice,Poprad-Tatry,9,1614957106001,5,16,11,46
21.01324,48.89469,Os 7825 ,300,Margecany,Žilina,Košice,57,1614957196022,5,16,13,16
21.90506,49.26186,Os 8924 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1,1614957796187,5,16,23,16
21.83458,48.67913,Os 9325 ,360,Bánovce nad Ondavou,Bánovce nad Ondavou,Veľké Kapušany,32,1614957796187,5,16,23,16
21.90506,49.26186,Os 8924 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1,1614957826203,5,16,23,46
21.241086,48.873332,REX 1939 ,180,Ličartovce,Prešov,Košice,40,1614958411337,5,16,33,31
20.88621,48.92171,RJ 1003 RegioJet,4920,Krompachy,Čadca št. hr.,Košice,58,1614958756503,5,16,39,16
20.88621,48.92171,RJ 1003 RegioJet,4980,Krompachy,Čadca št. hr.,Košice,58,1614958771558,5,16,39,31
21.42887,48.67311,Os 8825 ,0,Ruskov,Košice,Michaľany,59,1614958906539,5,16,41,46
21.83458,48.67913,REX 1907 ,540,Bánovce nad Ondavou,Košice,Humenné,15,1614959356662,5,16,49,16
22.05519,48.95489,Os 9427 ,0,Dlhé nad Cirochou,Humenné,Stakčín,6,1614960196898,5,17,3,16
21.24601,48.7958,Os 8525 ,360,Kostoľany nad Hornádom,Lipany,Košice,18,1614961352142,5,17,22,32
21.29588,48.67004,Os 8827 ,0,Krásna nad Hornádom,Košice,Čierna nad Tisou,8,1614961457304,5,17,24,17
21.29588,48.67004,Os 8827 ,0,Krásna nad Hornádom,Košice,Čierna nad Tisou,8,1614961472271,5,17,24,32
21.24837,48.63143,Os 6427 ,0,Haniska pri Košiciach,Moldava nad Bodvou mesto,Košice,26,1614961712302,5,17,28,32
21.20295,49.04477,Os 8527 ,0,Veľký Šariš,Lipany,Košice,18,1614961997372,5,17,33,17
21.90506,49.26186,Os 8927 ,0,Medzilaborce,Humenné,Medzilaborce mesto,13,1614963062550,5,17,51,2
21.89858,48.75074,REX 1914 ,0,Michalovce,Humenné,Košice,10,1614963152601,5,17,52,32
21.22393,48.85288,Os 8526 ,240,Kysak,Košice,Lipany,21,1614963467755,5,17,57,47
22.02501,48.40713,REX 1965 ,540,Dobrá,Košice,Čierna nad Tisou,8,1614963647769,5,18,0,47
21.22393,48.85288,RR 764 TATRAN,360,Kysak,Košice,Trenčín,49,1614964592960,5,18,16,32
21.249126,48.983379,Os 8526 ,480,Prešov,Košice,Lipany,21,1614965133095,5,18,25,33
20.56151,48.95041,Os 7831 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,17,1614965148125,5,18,25,48
21.20295,49.04477,Os 8529 ,0,Veľký Šariš,Čirč,Košice,68,1614965898323,5,18,38,18
20.56151,48.95041,Os 7826 ,60,Spišská Nová Ves,Košice,Poprad-Tatry,9,1614965988368,5,18,39,48
20.52637,49.25529,Os 8327 ,300,Podolínec,Poprad-Tatry,Stará Ľubovňa,2,1614966003374,5,18,40,3
20.88565,48.82017,Os 7428 ,300,Prakovce,Margecany,Nálepkovo,14,1614967248662,5,19,0,48
21.32044,49.04386,Os 9131 ,0,Kapušany pri Prešove,Prešov,Humenné,12,1614967248662,5,19,0,48
21.95465,49.05145,Os 8931 ,0,Koškovce,Humenné,Medzilaborce mesto,13,1614967263675,5,19,1,3
21.95465,49.05145,Os 8931 ,0,Koškovce,Humenné,Medzilaborce mesto,13,1614967278676,5,19,1,18
22.05519,48.95489,Os 9431 ,0,Dlhé nad Cirochou,Humenné,Stakčín,6,1614967428723,5,19,3,48
21.90506,49.26186,Os 8931 ,0,Medzilaborce,Humenné,Medzilaborce mesto,13,1614970054528,5,19,47,34
21.42887,48.67311,Os 8831 ,360,Ruskov,Košice,Čierna nad Tisou,8,1614970130521,5,19,48,50
21.67319,48.89062,Os 9131 ,0,Vranov nad Topľou,Prešov,Humenné,12,1614970144512,5,19,49,4
21.75188,48.85705,Os 9131 ,0,Nižný Hrabovec,Prešov,Humenné,12,1614970699710,5,19,58,19
21.01324,48.89469,Os 7833 ,60,Margecany,Poprad-Tatry,Košice,17,1614971404957,5,20,10,4
21.89858,48.75074,REX 1911 ,0,Michalovce,Košice,Humenné,15,1614971570044,5,20,12,50
20.81501,48.81167,Os 7455 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,33,1614973415975,5,20,43,35
21.32044,49.04386,Os 9132 ,0,Kapušany pri Prešove,Humenné,Prešov,3,1614974271191,5,20,57,51
21.26872,48.72291,EN 442 Slovakia,-60,Košice,Humenné,Žilina,50,1614974376230,5,20,59,36
21.26872,48.72291,EN 442 Slovakia,-60,Košice,Humenné,Žilina,50,1614974391295,5,20,59,51
22.05519,48.95489,Os 9434 ,0,Dlhé nad Cirochou,Stakčín,Humenné,5,1614974436225,5,21,0,36
21.249126,48.983379,Os 8533 ,180,Prešov,Lipany,Košice,18,1614975141437,5,21,12,21
21.22393,48.85288,Os 7834 ,300,Kysak,Košice,Spišská Nová Ves,55,1614977347219,5,21,49,7
20.56151,48.95041,RR 15713 TATRAN,120,Spišská Nová Ves,Bratislava hlavná stanica,Košice,20,1614978412566,5,22,6,52
21.22393,48.85288,EN 442 Slovakia,240,Kysak,Humenné,Žilina,50,1614978892760,5,22,14,52
21.82483,48.86766,RR 15711 ŠARIŠAN,360,Strážske,Bratislava hlavná stanica,Humenné,30,1614981203273,5,22,53,23
20.52637,49.25529,Os 8387 ,0,Podolínec,Poprad-Tatry,Stará Ľubovňa,2,1614981758441,5,23,2,38
20.52637,49.25529,Os 8387 ,0,Podolínec,Poprad-Tatry,Stará Ľubovňa,2,1614981773354,5,23,2,53
20.51402,48.63529,R 800 GEMERAN POĽANA,-120,Rožňava,Prešov,Bratislava-Nové Mesto,53,1614982178445,5,23,9,38
21.22393,48.85288,Os 8586 ,780,Kysak,Košice,Lipany,21,1614982358516,5,23,12,38
21.22393,48.85288,Os 8586 ,780,Kysak,Košice,Lipany,21,1614982373484,5,23,12,53
21.241086,48.873332,Os 8586 ,600,Ličartovce,Košice,Lipany,21,1614982778608,5,23,19,38
21.26872,48.72291,R 614 TATRAN ZEMPLÍN,0,Košice,Humenné,Bratislava hlavná stanica,54,1614983213729,5,23,26,53
21.249126,48.983379,Os 8586 ,660,Prešov,Košice,Lipany,21,1614983858935,5,23,37,38
21.22393,48.85288,R 613 TATRAN,60,Kysak,Bratislava hlavná stanica,Košice,20,1614984669207,5,23,51,9
21.57934,48.58169,Os 8881 ,180,Kuzmice,Košice,Čierna nad Tisou,8,1614985749417,6,0,9,9
21.6262,48.52172,Os 8881 ,60,Michaľany,Košice,Čierna nad Tisou,8,1614986049495,6,0,14,9
21.67319,48.89062,Os 9183 ,660,Vranov nad Topľou,Prešov,Vranov nad Topľou,60,1614987775041,6,0,42,55
21.99927,48.39944,Os 8881 ,60,Pribeník,Košice,Čierna nad Tisou,8,1614988480360,6,0,54,40
22.05519,48.95489,Os 9421 ,0,Dlhé nad Cirochou,Humenné,Stakčín,6,1614949333708,5,14,2,13
21.241086,48.873332,Os 8519 ,180,Ličartovce,Lipany,Košice,18,1614949498745,5,14,4,58
21.22393,48.85288,R 610 TATRAN,360,Kysak,Košice,Bratislava hlavná stanica,23,1614950203877,5,14,16,43
21.27623,48.67927,Os 6420 ,180,Barca,Košice,Moldava nad Bodvou mesto,35,1614950383931,5,14,19,43
20.94725,48.85834,Os 7420 ,0,Gelnica,Margecany,Nálepkovo,14,1614950413920,5,14,20,13
21.83458,48.67913,Os 9321 ,360,Bánovce nad Ondavou,Bánovce nad Ondavou,Veľké Kapušany,32,1614950578949,5,14,22,58
21.82483,48.86766,REX 1903 ,0,Strážske,Košice,Humenné,15,1614950683981,5,14,24,43
21.56926,48.98993,Os 9121 ,0,Čierne nad Topľou,Prešov,Humenné,12,1614950728994,5,14,25,28
